Time,Raw,Filtered,DC,CurrentPeriod,AvgPeriod,CurrentPeak,AvgPeak,Status
1747707776.978931,0.231282,0.22425707423311497,0.1561256761234268,0.6666666666666666,0.6670087064676619,0.0744706252125858,0.0870125867962134,1
1747707776.978931,0.218388,0.22445903492483804,0.1561256761234268,0.6666666666666666,0.6670087064676619,0.0744706252125858,0.0870125867962134,1
1747707776.978931,0.228059,0.2246201330196784,0.1579905608211105,0.6666666666666666,0.6670061728395063,0.0726057405149021,0.08691458103919769,1
1747707776.978931,0.224835,0.22475737613829092,0.1579905608211105,0.6666666666666666,0.6670061728395063,0.0726057405149021,0.08691458103919769,1
1747707776.978931,0.221612,0.22487264579258126,0.1579905608211105,0.6666666666666666,0.6670061728395063,0.0726057405149021,0.08691458103919769,1
1747707776.978931,0.224029,0.22493944606626837,0.1579905608211105,0.6666666666666666,0.6670061728395063,0.0726057405149021,0.08691458103919769,1
1747707776.978931,0.220806,0.22495860882425434,0.1579905608211105,0.6666666666666666,0.6670061728395063,0.0726057405149021,0.08691458103919769,1
1747707777.076678,0.222418,0.22492841908714176,0.1579905608211105,0.6666666666666666,0.6670061728395063,0.0726057405149021,0.08691458103919769,1
1747707777.076678,0.227253,0.224876628446622,0.1579905608211105,0.6666666666666666,0.6670061728395063,0.0726057405149021,0.08691458103919769,1
1747707777.076678,0.222418,0.22483294587804895,0.1579905608211105,0.6666666666666666,0.6670061728395063,0.0726057405149021,0.08691458103919769,1
1747707777.076678,0.224029,0.22478405983611432,0.1579905608211105,0.6666666666666666,0.6670061728395063,0.0726057405149021,0.08691458103919769,1
1747707777.076678,0.221612,0.22471583346401885,0.1579905608211105,0.6666666666666666,0.6670061728395063,0.0726057405149021,0.08691458103919769,1
